age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group,total_contacts,contact_pressure,high_contact_flag,never_contacted_before,recent_contact,pdays_bucket,prev_success,prev_contact_flag,engagement_score
28,management,single,tertiary,0,0.4786483351942622,0,0,cellular,14,sep,0.8424925712949499,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
57,blue-collar,married,primary,0,-0.3391187568733713,0,0,unknown,9,jun,0.2164943826862198,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
39,management,married,tertiary,0,-0.0877723845735775,1,0,cellular,11,may,1.8682565442183807,7,300,2,1,1,0,Adult,9,2.333333333333333,1,0,0,never,0,1,0
49,services,married,secondary,0,-0.2724489058660354,0,0,telephone,9,feb,3.0340218011833864,4,-1,0,1,0,0,Senior,4,4.0,1,1,0,never,0,0,0
38,technician,married,secondary,0,0.3405097672373638,1,0,cellular,21,aug,-0.1719204912563499,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
27,blue-collar,married,secondary,0,-0.0663682471431692,1,0,unknown,3,jun,-0.005594188098667,5,-1,0,0,0,0,Young,5,5.0,1,1,0,never,0,0,0
30,admin.,married,secondary,0,0.5741693623238902,1,0,cellular,18,may,-1.955068554189405,5,-1,0,0,0,0,Young,5,5.0,1,1,0,never,0,0,0
38,admin.,married,tertiary,0,0.3471927987496347,0,0,cellular,5,aug,-0.0768211758336392,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,management,married,tertiary,0,0.2118876449883902,0,0,telephone,3,feb,-1.8586089896300395,2,197,1,0,1,0,Adult,3,1.0,0,0,0,never,0,1,0
38,retired,single,unknown,0,-0.401892827541779,0,0,unknown,19,jun,0.1259418822559424,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
59,housemaid,married,primary,0,-0.3118608159633578,0,0,cellular,13,aug,-0.4853960145450777,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
37,management,married,tertiary,0,-0.1988052070420919,1,0,cellular,7,aug,0.0889473456586685,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
29,self-employed,married,tertiary,0,0.958677148201824,1,0,unknown,3,jun,-0.9629016454097278,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
43,blue-collar,married,secondary,0,-0.113006797647544,1,1,cellular,20,nov,2.3709037444089858,2,122,2,1,1,0,Adult,4,0.6666666666666666,0,0,0,cold,0,1,0
33,technician,married,secondary,0,-0.404281156789894,1,0,telephone,29,aug,-1.1913132092997414,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
54,housemaid,divorced,secondary,0,0.1222309667202415,0,0,unknown,5,jun,-0.5199695280840949,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
55,services,married,secondary,0,-0.1704520808784766,0,0,unknown,19,jun,-1.175544418357644,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
32,technician,single,tertiary,0,-0.0964053585079528,1,0,cellular,11,aug,0.254810551312107,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
48,management,married,primary,0,0.7466076358717174,1,0,telephone,20,nov,0.0996257908777065,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
33,management,single,tertiary,0,0.1619344467257985,1,0,cellular,3,jun,-0.0646681813134612,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
46,admin.,married,secondary,0,-0.3694519439510798,1,0,unknown,14,may,-2.0624777937567864,11,-1,0,0,0,0,Senior,11,11.0,1,1,0,never,0,0,0
44,management,married,tertiary,0,0.0244485915014624,0,0,cellular,11,mar,-0.005594188098667,3,-1,0,1,0,0,Adult,3,3.0,0,1,0,never,0,0,0
47,blue-collar,married,primary,0,-0.0421432724605368,1,0,cellular,14,may,-0.2965578932379944,1,370,2,0,1,0,Senior,3,0.3333333333333333,0,0,0,never,0,1,0
38,technician,married,secondary,0,1.752032776752013,0,0,cellular,25,nov,0.2261787801753355,1,96,4,1,1,1,Adult,5,0.2,0,0,0,cold,0,1,0
80,retired,married,secondary,0,-0.2102418835267735,0,0,cellular,7,dec,-0.4191131013509083,2,-1,0,0,0,0,Old,2,2.0,0,1,0,never,0,0,0
40,self-employed,married,secondary,0,-0.3451331444149362,1,1,cellular,8,may,0.7988602519493686,4,295,1,0,1,0,Adult,5,2.0,1,0,0,never,0,1,0
43,entrepreneur,married,tertiary,0,0.2091135781107761,1,0,cellular,19,nov,-0.1330102392108096,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
32,technician,single,tertiary,0,0.2267584972513338,0,0,cellular,22,may,1.7376274220230052,1,109,1,1,1,0,Adult,2,0.5,0,0,0,cold,0,1,0
39,management,married,tertiary,0,-0.1683908872750522,0,0,cellular,13,sep,0.5309314098923662,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
33,technician,married,secondary,0,2.433834100545905,1,0,cellular,17,apr,0.8818373501913824,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,technician,single,secondary,0,-0.4186272389457845,0,1,cellular,16,jul,0.2116252105336105,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,management,single,tertiary,0,-0.4453824591762855,0,0,cellular,11,aug,-0.5830107239015209,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
35,management,single,tertiary,0,0.5128425021826515,1,0,cellular,25,may,0.3764908842898673,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
25,services,single,secondary,0,-0.2509875916412613,0,0,telephone,25,jul,-0.1266413503888223,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
33,management,single,secondary,0,0.2035583675826426,1,0,cellular,17,apr,-0.6894656500691742,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
23,blue-collar,single,primary,0,2.257917101908371,1,0,cellular,15,may,-0.1203046754342765,1,346,1,0,1,0,Young,2,0.5,0,0,0,never,0,1,0
31,management,single,tertiary,0,0.5461556317257554,0,0,cellular,23,sep,-0.6302003588078081,2,484,2,0,1,0,Adult,4,0.6666666666666666,0,0,0,never,0,1,0
36,management,married,tertiary,0,-0.4453824591762855,1,1,unknown,3,jun,1.3647157197456834,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
44,technician,single,tertiary,0,-0.0348948451028558,1,0,cellular,29,jan,0.6020285490492412,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,management,single,tertiary,0,-0.2435011906539534,1,0,unknown,21,may,0.5347670145620519,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
55,blue-collar,married,primary,0,0.2350298797128754,1,0,cellular,12,may,-1.273838409458579,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
51,housemaid,divorced,secondary,0,2.4139659195725,0,0,cellular,18,jul,1.480285614706775,4,-1,0,1,0,0,Senior,4,4.0,1,1,0,never,0,0,0
36,admin.,married,secondary,0,-0.4453824591762855,1,1,cellular,9,feb,-0.6496222081188298,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
27,unemployed,single,tertiary,0,-0.4442696930118384,0,0,cellular,3,feb,-1.0711603703273127,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
40,services,married,secondary,0,-0.0846434644995039,1,0,cellular,15,may,-0.0952731812337657,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
49,services,married,secondary,0,-0.2907452688955649,1,0,telephone,14,jul,-0.1653506031507425,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
59,retired,married,primary,0,-0.4116191683843105,0,0,cellular,14,aug,-0.9002342141086664,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
32,management,married,tertiary,0,0.4951313015768676,1,0,cellular,14,may,1.4622967876657156,5,-1,0,1,0,0,Adult,5,5.0,1,1,0,never,0,0,0
42,retired,single,tertiary,0,-0.2778955792997573,0,0,cellular,30,jan,-0.5287723594454672,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
35,management,divorced,tertiary,0,-0.3486745041296087,1,0,unknown,4,jun,-0.3112190724285923,6,-1,0,0,0,0,Adult,6,6.0,1,1,0,never,0,0,0
29,blue-collar,single,secondary,0,-0.1712774208460376,1,0,cellular,15,may,-0.3716927152313616,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
29,technician,single,secondary,0,-0.0819100999794388,1,0,unknown,6,jun,3.051728144130052,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
37,blue-collar,single,secondary,0,-0.4103762607145782,0,0,cellular,6,may,-0.3186161345319812,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
49,admin.,married,primary,0,-0.3441258912802486,1,0,cellular,15,may,-0.8525026002784523,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
51,services,divorced,secondary,0,-0.4347437356911772,1,0,cellular,17,nov,-0.2465815032140521,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
61,housemaid,married,primary,0,-0.0547951340706142,0,0,cellular,27,apr,1.3775301847248802,1,187,1,0,1,0,Old,2,0.5,0,0,0,never,0,1,0
43,management,married,secondary,0,-0.2021826176305643,1,0,telephone,18,nov,-0.1523137894931696,1,110,2,0,1,0,Adult,3,0.3333333333333333,0,0,0,cold,0,1,0
42,services,married,tertiary,0,3.168599961908834,1,0,cellular,19,nov,-1.5924377745134697,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
24,blue-collar,married,secondary,0,-1.0983457212413892,1,1,unknown,27,may,0.4800583920574052,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
46,self-employed,married,tertiary,0,0.0575806302272191,0,0,telephone,29,jul,-0.6206091924023379,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
23,admin.,single,secondary,0,-0.4404717040305139,0,0,unknown,12,may,0.8996351937340507,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
26,services,single,secondary,0,-0.4091417992781409,1,0,cellular,12,aug,-0.2257688529572366,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
43,blue-collar,divorced,primary,0,-0.3846805720524784,1,0,unknown,15,may,0.2500816847545566,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
35,technician,single,tertiary,0,-0.2068419029934556,1,0,cellular,25,jul,1.6458512148940847,13,-1,0,1,0,0,Adult,13,13.0,1,1,0,never,0,0,0
38,technician,married,secondary,0,-0.4453824591762855,0,0,cellular,28,aug,-0.8525026002784523,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
56,unemployed,divorced,primary,0,-0.3753558601108888,0,0,cellular,15,jul,1.939386902677844,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
31,services,married,secondary,0,-0.2196431068963748,1,0,unknown,17,jun,-0.5025572213710241,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
32,management,single,tertiary,0,-0.4453824591762855,0,0,cellular,5,feb,1.2557415051580532,4,-1,0,1,0,0,Adult,4,4.0,1,1,0,never,0,0,0
28,services,single,secondary,0,0.5763910682108884,0,1,unknown,24,aug,-2.976261751472113,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
26,admin.,divorced,secondary,1,-0.4494912601104698,1,0,unknown,13,may,-0.0466550974643288,5,-1,0,0,0,0,Young,5,5.0,1,1,0,never,0,0,0
49,management,married,tertiary,0,1.8277169592108848,0,0,cellular,17,nov,0.6129249113187116,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
33,admin.,married,secondary,0,-0.319044323138446,1,0,unknown,27,may,0.683447565917769,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
80,retired,married,primary,0,0.2000815288046042,0,0,cellular,6,aug,0.6344622963095056,2,-1,0,0,0,0,Old,2,2.0,0,1,0,never,0,0,0
40,blue-collar,married,secondary,0,-0.2697383761684845,1,1,cellular,7,jul,-0.5465766299933368,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
42,technician,divorced,secondary,0,-0.4453824591762855,1,0,unknown,30,may,-0.5199695280840949,6,-1,0,0,0,0,Adult,6,6.0,1,1,0,never,0,0,0
46,blue-collar,married,secondary,0,-0.3678576401096981,0,0,cellular,20,aug,0.8020220248439204,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
32,management,single,tertiary,0,-0.1138014224566468,0,0,cellular,7,aug,-0.4853960145450777,1,99,3,0,1,0,Adult,4,0.25,0,0,0,cold,0,1,0
37,services,single,tertiary,0,-0.3176012712468945,1,0,unknown,28,may,-1.8896939071365269,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
32,student,married,secondary,0,0.2504848925058935,1,0,cellular,28,jan,1.9467704952816465,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
53,management,married,tertiary,0,1.1104214643299113,1,0,unknown,14,may,0.9460377020579258,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
39,management,married,tertiary,0,-0.0371810391243741,1,0,cellular,20,apr,1.1129145325979708,1,326,1,0,1,0,Adult,2,0.5,0,0,0,never,0,1,0
31,technician,divorced,secondary,0,-0.3277733173673187,1,0,cellular,18,jul,-0.2748900125764786,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
34,management,single,tertiary,0,-0.4453824591762855,0,0,cellular,21,aug,0.0116054398119593,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
44,technician,married,tertiary,0,0.2549368499170233,0,0,cellular,8,aug,0.8788492640287355,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
35,technician,married,secondary,0,3.5188212094831166,1,0,telephone,9,dec,0.166966617606134,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
39,admin.,married,secondary,0,-0.2343287580131874,0,0,cellular,30,jul,0.323782966205162,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
55,services,married,secondary,0,-0.382462611462797,0,0,telephone,30,jul,0.6661511317912894,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
34,housemaid,married,secondary,0,-0.4453824591762855,1,0,unknown,30,oct,-0.2189084924437898,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
39,technician,married,tertiary,0,-1.1646538705742493,0,1,cellular,11,aug,-0.4684781907331588,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
58,retired,married,secondary,0,-0.2312890099619906,0,0,cellular,27,aug,-0.6206091924023379,5,-1,0,0,0,0,Senior,5,5.0,1,1,0,never,0,0,0
37,blue-collar,married,primary,0,-0.1305784287449464,1,0,cellular,5,feb,-0.4191131013509083,2,258,4,0,1,0,Adult,6,0.4,0,0,0,never,0,1,0
56,retired,divorced,primary,0,-0.1149940732203644,0,0,cellular,29,jan,-0.2892926350702626,1,102,1,1,1,0,Senior,2,0.5,0,0,0,cold,0,1,0
32,admin.,single,secondary,0,2.6673920448096697,1,0,cellular,19,nov,-0.253597825533527,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
41,technician,single,tertiary,0,0.2339970614429453,1,0,cellular,4,feb,0.3591521380290576,1,184,6,1,1,1,Adult,7,0.1428571428571428,0,0,0,never,0,1,0
29,admin.,single,tertiary,0,-0.4332166146488874,0,0,cellular,29,sep,-0.7955357859915568,1,120,1,0,1,0,Young,2,0.5,0,0,0,cold,0,1,0
44,management,married,tertiary,0,1.99627257774413,0,0,cellular,21,aug,1.6024364464296073,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
24,blue-collar,married,secondary,0,-0.4371118440884504,1,0,unknown,27,may,0.4880101919424943,7,-1,0,0,0,0,Young,7,7.0,1,1,0,never,0,0,0
43,management,single,secondary,0,0.0136739890928363,1,0,unknown,2,jun,-0.2820701891630726,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
26,admin.,married,tertiary,0,0.6300567205089849,0,0,cellular,30,mar,-1.273838409458579,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
39,admin.,married,secondary,0,-0.30005434867325,1,0,cellular,17,apr,-0.2748900125764786,1,281,1,0,1,0,Adult,2,0.5,0,0,0,never,0,1,0
49,blue-collar,married,secondary,0,0.3668426383052549,1,0,cellular,6,may,1.007482343133958,1,169,2,1,1,0,Senior,3,0.3333333333333333,0,0,0,cold,0,1,0
52,blue-collar,divorced,primary,0,-0.658600295308523,1,1,unknown,9,may,-0.1330102392108096,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
33,blue-collar,married,tertiary,0,0.1710762759280761,0,0,cellular,19,aug,-0.6793759405733744,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
30,blue-collar,married,secondary,0,-0.366798353949105,1,0,unknown,29,may,0.254810551312107,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
32,technician,single,tertiary,0,-0.0235016051769263,0,0,cellular,27,aug,-0.8179811088092919,7,-1,0,0,0,0,Adult,7,7.0,1,1,0,never,0,0,0
27,management,single,tertiary,0,-0.4453824591762855,1,0,cellular,30,jan,0.6056702709860787,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
58,blue-collar,married,primary,0,-0.3954497675738316,0,0,unknown,17,jun,-0.511231490272068,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
46,retired,married,primary,0,-0.5109437527417697,1,0,cellular,7,may,0.5347670145620519,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
28,management,single,tertiary,0,0.1307844530376402,0,0,cellular,10,dec,0.3850766154941605,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
39,services,married,primary,0,0.2184666992581385,1,0,unknown,23,may,0.0673211707043015,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
41,services,married,unknown,0,-0.3869145273640188,1,0,cellular,11,may,-0.6110959880644231,1,336,2,0,1,0,Adult,3,0.3333333333333333,0,0,0,never,0,1,0
38,services,married,secondary,0,-0.2217905571330309,1,0,unknown,23,may,0.0229443503060923,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
50,unemployed,divorced,secondary,0,-0.1058720833533773,1,0,cellular,30,jan,-0.5376410345457233,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
56,services,married,secondary,0,-0.1106251926657161,1,0,unknown,29,may,-0.2396048880027354,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
34,technician,married,secondary,0,0.2018204152655245,0,0,cellular,20,aug,0.0618573240207963,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
33,blue-collar,divorced,secondary,0,-0.7476427458828052,1,0,unknown,16,may,-0.2820701891630726,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
61,technician,married,secondary,0,0.0732558269471245,0,0,cellular,21,may,0.1363202807742629,4,-1,0,1,0,0,Old,4,4.0,1,1,0,never,0,0,0
36,admin.,single,secondary,0,-0.4109966333380005,0,1,cellular,9,jul,-1.5924377745134697,6,-1,0,0,0,0,Adult,6,6.0,1,1,0,never,0,0,0
34,technician,married,tertiary,0,-0.1758257126341498,1,1,cellular,18,nov,-1.175544418357644,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,blue-collar,married,secondary,0,-0.1173819593901491,1,0,unknown,6,may,-0.089092425654173,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
45,management,married,tertiary,0,-0.308534826149106,0,0,cellular,30,apr,1.33875384210465,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
27,student,single,tertiary,0,-0.3705184767983241,0,0,cellular,25,may,-0.5465766299933368,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
45,admin.,married,secondary,0,-1.514910451417964,1,0,cellular,14,jul,-0.0829418631187914,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
40,self-employed,married,tertiary,0,0.2191584708290829,0,0,unknown,17,jun,0.4354673260189441,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,management,single,secondary,0,0.187184389133652,1,0,cellular,16,nov,0.397852822146186,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
46,blue-collar,married,primary,0,-0.3553208485157795,1,0,cellular,6,may,-0.511231490272068,2,169,3,0,1,0,Senior,5,0.5,0,0,0,cold,0,1,0
37,entrepreneur,married,tertiary,0,-0.0594160473985044,1,0,unknown,27,may,-0.4030984969858823,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,technician,married,secondary,0,-0.4060901447285033,1,0,cellular,13,may,-1.5467845780545129,2,369,4,0,1,0,Adult,6,0.4,0,0,0,never,0,1,0
37,admin.,married,secondary,0,0.0484222316036139,0,1,unknown,28,may,-0.333546143835474,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
22,student,single,tertiary,0,-0.116187584080506,0,0,cellular,19,aug,0.659171651391962,1,-1,0,1,0,0,Young,1,1.0,0,1,0,never,0,0,0
51,services,married,secondary,0,-0.4453824591762855,0,1,unknown,26,jun,1.28995443824447,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
49,technician,married,secondary,0,3.2443231786514164,0,0,cellular,13,aug,-0.9124902053637296,8,-1,0,0,0,0,Senior,8,8.0,1,1,0,never,0,0,0
35,management,married,tertiary,0,-0.1725163614012427,1,1,cellular,19,nov,0.5725417222888256,2,124,1,0,1,0,Adult,3,1.0,0,0,0,cold,0,1,0
50,housemaid,married,primary,0,-0.4453824591762855,0,0,unknown,20,jun,-0.0586352636369903,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
31,services,married,tertiary,0,-0.2774403579630804,1,1,unknown,7,may,0.4959156123389846,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
47,services,single,secondary,0,-0.4199374866140624,1,0,cellular,5,may,0.5115896323562774,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
59,blue-collar,married,secondary,0,-0.1201722216220621,1,0,telephone,14,apr,0.9403191271076772,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
32,blue-collar,married,secondary,0,0.2822108748337826,1,0,cellular,12,may,-0.7955357859915568,4,357,4,0,1,0,Adult,8,0.8,1,0,0,never,0,1,0
71,retired,married,tertiary,0,3.654277286857708,1,0,cellular,9,sep,0.8516695637778419,1,-1,0,1,0,0,Old,1,1.0,0,1,0,never,0,0,0
31,management,single,tertiary,0,3.253643976285656,0,0,cellular,9,sep,0.6800054932192093,1,295,1,1,1,0,Adult,2,0.5,0,0,0,never,0,1,0
41,blue-collar,married,primary,0,-0.4413642994705198,0,0,cellular,23,jul,-0.9500838443668655,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
35,blue-collar,married,primary,0,0.8554758981326535,1,0,unknown,30,may,-0.2606543479399819,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
36,management,married,tertiary,0,-0.3028699830925778,0,0,unknown,6,jun,-0.1719204912563499,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
46,blue-collar,divorced,primary,0,0.2566476325753,0,0,unknown,19,jun,-0.5646530259298721,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
46,blue-collar,married,secondary,0,1.2288387460941232,1,0,cellular,10,aug,2.6537729256657268,1,397,1,0,1,0,Senior,2,0.5,0,0,0,never,0,1,0
47,technician,married,tertiary,0,0.4877050264456651,0,0,cellular,12,aug,0.2453357602412795,1,104,1,0,1,1,Senior,2,0.5,0,0,0,cold,0,1,0
35,management,single,tertiary,0,-0.3038109766326134,1,0,cellular,8,aug,-0.773523441960531,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
37,blue-collar,married,secondary,0,-0.2607622116512717,1,0,cellular,17,apr,0.830163217616132,1,316,1,0,1,0,Adult,2,0.5,0,0,0,never,0,1,0
56,admin.,married,secondary,0,-0.4122439196499719,0,0,unknown,5,may,2.5930893402711583,1,-1,0,1,0,0,Senior,1,1.0,0,1,0,never,0,0,0
46,admin.,married,secondary,0,-0.1708646889955034,1,1,unknown,15,may,1.4622967876657156,3,-1,0,1,0,0,Senior,3,3.0,0,1,0,never,0,0,0
44,management,divorced,tertiary,0,-2.608417851231721,1,0,cellular,10,jul,-0.0347872245030358,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
48,technician,single,tertiary,0,-2.054929193634381,1,0,cellular,11,may,-0.1266413503888223,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
28,blue-collar,single,secondary,0,-0.4054853911802833,1,0,unknown,23,may,-1.057031973506891,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
38,entrepreneur,married,tertiary,0,0.1882320507452464,0,1,cellular,21,nov,-0.1785252258520905,3,120,3,0,1,0,Adult,6,0.75,0,0,0,cold,0,1,0
34,management,single,tertiary,0,-0.3396173385719507,1,0,cellular,15,may,-2.324202445044814,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
56,technician,married,secondary,0,-0.2549741988499956,1,0,unknown,6,jun,0.166966617606134,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
55,retired,divorced,secondary,0,0.2111943482180178,0,1,unknown,19,jun,2.057761408071131,1,-1,0,1,0,0,Senior,1,1.0,0,1,0,never,0,0,0
44,blue-collar,divorced,secondary,0,-0.3185629444700698,0,0,cellular,30,jul,-0.253597825533527,13,-1,0,0,0,0,Adult,13,13.0,1,1,0,never,0,0,0
38,technician,married,tertiary,0,0.0623298151161805,1,0,unknown,8,may,1.5000268198367892,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
53,retired,married,secondary,0,0.1046867121520983,1,0,telephone,15,jul,-0.089092425654173,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
41,admin.,single,tertiary,0,-0.0038969121270006,0,0,cellular,23,jul,-0.6110959880644231,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
34,technician,single,secondary,0,-0.4317232310553262,0,0,cellular,13,aug,2.034214740495768,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
34,management,single,tertiary,0,-0.4442696930118384,0,0,cellular,19,nov,1.3278021956885704,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
35,services,married,secondary,0,-0.3652146671279949,1,0,cellular,12,may,-0.3486613953776309,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
38,entrepreneur,single,secondary,0,0.5311288631223443,0,0,cellular,10,aug,0.182023244883824,1,414,4,1,1,0,Adult,5,0.2,0,0,0,never,0,1,0
42,entrepreneur,married,tertiary,0,9.670533793079048,0,0,cellular,8,aug,0.0889473456586685,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
