age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group
37,admin.,single,secondary,0,-0.44538245917628555,1,0,cellular,16,apr,1.4501847312939018,2,-1,0,0,0,0,Adult
39,management,married,tertiary,0,-0.11618758408050608,1,1,cellular,16,apr,1.1775699001287747,1,255,1,0,1,0,Adult
28,blue-collar,married,secondary,0,-0.4007082313871827,1,0,unknown,13,may,-0.17852522585209055,3,-1,0,0,0,0,Young
49,technician,divorced,tertiary,0,-0.44538245917628555,1,0,cellular,12,jun,-0.07073005112193026,3,-1,0,0,0,0,Senior
36,admin.,married,secondary,0,-0.013300046058754116,1,0,unknown,21,may,0.0942976203074085,1,-1,0,0,0,0,Adult
45,technician,married,secondary,0,-0.37051847679832417,1,0,unknown,7,may,0.10493205430403155,2,-1,0,0,0,0,Adult
29,technician,single,tertiary,0,-0.32000817415064026,1,0,cellular,12,apr,-0.12030467543427656,1,-1,0,0,0,0,Young
35,management,married,secondary,0,-0.10310557130053173,1,0,cellular,14,jul,0.4680424288012426,2,415,1,1,1,0,Adult
35,housemaid,married,tertiary,0,-0.4288202874034721,1,1,cellular,17,jul,1.1480830409987235,3,-1,0,0,0,0,Adult
30,blue-collar,married,secondary,0,-0.4960959023393994,1,0,cellular,18,may,0.4559187194797535,2,371,1,0,1,0,Young
46,blue-collar,married,primary,0,-0.126568033641595,0,0,cellular,30,jan,-0.773523441960531,4,235,2,0,1,0,Senior
25,student,single,tertiary,0,-0.4404717040305139,0,0,cellular,29,sep,-0.333546143835474,1,-1,0,0,0,0,Young
36,management,married,tertiary,0,-0.02539616893499234,0,0,cellular,14,dec,0.5983771522579685,3,189,4,1,1,1,Adult
42,blue-collar,married,primary,0,0.5234377716205144,1,0,unknown,15,may,0.36350798052900635,4,-1,0,0,0,0,Adult
57,admin.,married,secondary,0,0.9574860443906348,0,0,cellular,13,oct,-1.1295748107931523,1,-1,0,0,0,0,Senior
42,management,divorced,tertiary,0,-0.2365053500042524,1,0,cellular,24,jul,0.15173380598699993,9,-1,0,0,0,0,Adult
29,management,married,tertiary,0,-0.16058594802876258,1,1,cellular,14,jul,0.017287481966115164,2,-1,0,0,0,0,Young
36,technician,married,tertiary,0,0.1222309667202415,0,0,cellular,29,oct,-0.089092425654173,2,-1,0,0,0,0,Adult
31,unemployed,married,secondary,0,0.7502986132323841,0,0,unknown,25,jun,0.48801019194249434,2,-1,0,0,0,0,Adult
59,technician,married,primary,0,0.7259573079018204,1,0,unknown,29,may,0.2642176381843297,2,-1,0,0,0,0,Senior
50,unemployed,divorced,secondary,0,-0.42059740780095634,0,0,cellular,4,aug,0.4477753455040407,2,-1,0,0,0,0,Senior
47,admin.,married,secondary,0,-0.2769853818058948,1,1,telephone,14,aug,-0.4110792020818707,6,-1,0,0,0,0,Senior
46,housemaid,married,primary,0,-0.44538245917628555,0,0,telephone,2,feb,-0.1719204912563499,1,-1,0,0,0,0,Senior
26,blue-collar,single,primary,0,-0.3512197754851594,1,0,cellular,29,jan,0.4840401262687935,1,244,4,0,1,0,Young
31,services,single,secondary,0,2.9611783204731656,1,0,cellular,20,nov,0.7207582252775107,1,-1,0,0,0,0,Adult
30,services,married,tertiary,0,0.14108617905833834,1,0,unknown,21,may,0.4959156123389846,2,-1,0,0,0,0,Young
47,blue-collar,single,unknown,0,0.49900121907012845,0,0,unknown,18,jun,0.925921861266261,1,-1,0,0,0,0,Senior
23,technician,single,tertiary,0,0.05062332267515557,1,0,unknown,28,may,1.7543541012393997,1,-1,0,1,0,0,Young
44,unemployed,single,primary,0,1.047743575375102,0,0,unknown,16,jun,0.20183219015866413,1,-1,0,0,0,0,Adult
42,self-employed,married,secondary,0,1.4302783557580374,0,0,cellular,17,nov,1.2786373824512984,2,-1,0,0,0,0,Adult
32,services,single,secondary,0,-1.5600074593745283,1,0,cellular,17,apr,-0.35629005798095,1,-1,0,0,0,0,Adult
28,admin.,single,secondary,0,0.12080288655140865,1,0,unknown,3,jun,0.7373928117323849,1,-1,0,0,0,0,Young
57,retired,married,primary,0,0.22606829869877587,1,1,cellular,18,jul,0.29204294934330755,1,-1,0,0,0,0,Senior
38,technician,married,tertiary,0,0.018510165221953305,1,0,cellular,4,feb,0.9172133480872074,2,-1,0,0,0,0,Adult
22,student,single,secondary,0,0.5134853052049213,0,0,cellular,8,nov,1.0020036733184259,2,38,10,1,1,0,Young
54,admin.,married,secondary,0,-0.04826744875650723,1,0,cellular,17,nov,-0.9889889898856717,1,-1,0,0,0,0,Senior
32,technician,married,tertiary,0,-3.8704053084143255,1,0,cellular,21,jul,0.7241010449920471,3,-1,0,0,0,0,Adult
32,management,married,tertiary,0,0.24122022750633776,1,0,cellular,18,nov,-0.15231378949316962,2,179,3,0,1,0,Adult
59,admin.,divorced,secondary,0,-0.006525720753449092,1,0,unknown,15,may,0.36784965291038185,4,-1,0,0,0,0,Senior
45,technician,married,secondary,0,0.5400865088534939,0,0,unknown,18,jun,-0.27489001257647866,2,-1,0,0,0,0,Adult
53,unknown,married,primary,0,-0.09994929846500347,0,0,cellular,27,oct,1.6741322973396184,2,-1,0,1,0,0,Senior
50,admin.,divorced,secondary,0,-0.0854251847219978,0,0,cellular,28,jul,-0.9758687536899171,2,363,4,0,1,0,Senior
34,technician,married,secondary,0,-0.7610910263364323,1,1,cellular,12,aug,-0.3872936563374032,2,-1,0,0,0,0,Adult
35,admin.,divorced,secondary,0,0.8702736695553919,0,1,cellular,21,nov,1.7576781044512924,2,-1,0,1,0,0,Adult
30,management,married,tertiary,0,-0.02312289659088943,0,0,cellular,17,jul,2.283407120559127,1,-1,0,0,0,0,Young
62,housemaid,married,secondary,0,-0.16715563950897055,0,0,cellular,4,sep,-0.45179639200042815,3,-1,0,0,0,0,Old
40,blue-collar,married,secondary,0,-0.29492017288311245,1,0,unknown,29,may,1.0924313701624209,2,-1,0,0,0,0,Adult
26,self-employed,single,tertiary,0,0.059408296366840016,0,0,cellular,4,may,0.254810551312107,3,-1,0,0,0,0,Young
34,management,married,tertiary,0,-0.5987209170042839,1,0,cellular,11,jul,-0.7626740617525385,1,-1,0,0,0,0,Adult
50,unknown,married,unknown,0,-0.1700395962362177,0,0,cellular,9,jul,1.042595736708003,1,683,6,1,1,0,Senior
31,unknown,divorced,tertiary,0,-0.360499801790172,0,0,cellular,22,aug,0.8145986076230154,9,-1,0,0,0,0,Adult
35,technician,married,secondary,0,-0.11260962747680554,1,0,unknown,23,may,0.2642176381843297,2,-1,0,0,0,0,Adult
55,retired,married,primary,0,-3.5427105633277067,0,1,cellular,14,may,-0.6206091924023379,1,-1,0,0,0,0,Senior
34,admin.,married,secondary,0,-0.38246261146279703,0,0,cellular,29,aug,-0.5737961200764227,2,-1,0,0,0,0,Adult
58,retired,married,primary,0,0.9812699455401046,0,0,cellular,30,nov,1.3625693083232662,4,-1,0,0,0,0,Senior
50,management,single,tertiary,0,-0.16633274862039393,1,0,unknown,16,may,0.4147005350399105,8,-1,0,0,0,0,Senior
31,technician,single,secondary,0,-0.41540299043053636,0,0,cellular,7,aug,-0.45179639200042815,2,-1,0,0,0,0,Adult
47,admin.,divorced,secondary,0,-0.36102108008635103,0,1,cellular,23,jul,-1.0022663271983454,1,-1,0,0,0,0,Senior
38,self-employed,single,tertiary,0,-0.028431030690895615,1,0,unknown,23,may,0.35478202481275767,1,-1,0,0,0,0,Adult
46,management,single,tertiary,0,-0.1556784837474693,1,0,cellular,29,jan,0.005897979823894012,3,-1,0,0,0,0,Senior
42,blue-collar,married,primary,0,-0.19207780465718094,1,0,unknown,14,may,1.187268808883962,2,-1,0,0,0,0,Adult
34,blue-collar,married,secondary,0,0.5308086436481477,1,0,cellular,14,may,0.20673786224696994,1,-1,0,0,0,0,Adult
37,management,married,tertiary,0,1.3713688258489198,0,0,telephone,17,feb,1.0479229263672132,4,-1,0,1,0,0,Adult
38,student,single,tertiary,0,-0.07062935788579462,0,0,cellular,27,feb,-0.9500838443668655,2,-1,0,0,0,0,Adult
59,retired,married,secondary,0,2.605837567355847,1,0,unknown,29,may,-1.1913132092997414,2,-1,0,0,0,0,Senior
32,admin.,married,secondary,0,-0.44538245917628555,0,0,cellular,30,jan,-0.48539601454507775,3,-1,0,0,0,0,Adult
55,management,married,tertiary,0,-0.17748342570421394,0,0,cellular,19,nov,-0.44354179533772986,2,-1,0,0,0,0,Senior
35,blue-collar,married,secondary,0,-0.2907452688955649,1,1,cellular,31,jul,-1.0711603703273127,50,-1,0,0,0,0,Adult
56,management,divorced,tertiary,0,-0.5652110095168617,0,1,cellular,28,jul,-0.4191131013509083,6,-1,0,0,0,0,Senior
27,admin.,married,secondary,1,-1.9397662588499347,1,0,cellular,14,jul,-0.10148445288246649,3,-1,0,0,0,0,Young
42,unemployed,single,secondary,0,0.553492531912911,1,0,cellular,30,jul,-0.089092425654173,6,-1,0,0,0,0,Adult
42,student,married,unknown,0,-0.45587460949772424,0,0,telephone,31,jul,-1.4819319891142886,6,-1,0,0,0,0,Adult
41,blue-collar,married,primary,0,-0.44538245917628555,1,0,unknown,30,may,0.2261787801753355,3,-1,0,0,0,0,Adult
53,retired,divorced,secondary,1,-0.9397714376941865,0,1,unknown,6,jun,-0.1719204912563499,1,-1,0,0,0,0,Senior
67,retired,married,primary,0,0.45299872682819675,0,0,cellular,16,apr,-0.44354179533772986,1,-1,0,0,0,0,Old
53,housemaid,married,primary,0,-0.37807167003561043,0,1,unknown,5,jun,1.5690538929391216,1,-1,0,1,0,0,Senior
33,blue-collar,married,primary,0,-0.3331710148924242,1,0,unknown,9,may,-0.16535060315074257,2,-1,0,0,0,0,Adult
31,technician,single,unknown,0,-0.11499407322036444,1,0,unknown,6,jun,0.9517335286901268,2,-1,0,0,0,0,Adult
31,admin.,married,secondary,0,-0.3229086180786243,1,0,cellular,18,jul,0.011605439811959354,3,-1,0,0,0,0,Adult
30,management,married,tertiary,0,0.3143358026936457,1,0,cellular,11,aug,0.305739003342544,5,-1,0,0,0,0,Young
48,blue-collar,married,unknown,0,-0.36363711989823744,1,0,unknown,6,may,0.00016485432392033167,1,-1,0,0,0,0,Senior
30,technician,single,secondary,0,-0.34111588832490325,0,0,cellular,25,aug,-0.1330102392108096,4,-1,0,0,0,0,Young
43,technician,single,tertiary,1,-0.44538245917628555,0,0,cellular,29,aug,-0.9629016454097278,4,-1,0,0,0,0,Adult
38,management,divorced,tertiary,0,1.1042934986569115,1,0,unknown,30,may,-0.16535060315074257,1,-1,0,0,0,0,Adult
46,unemployed,married,secondary,0,0.839128990683084,1,0,cellular,12,aug,0.24057264387544594,2,-1,0,0,0,0,Senior
59,blue-collar,divorced,secondary,0,0.851241780698548,0,0,cellular,15,may,-1.420934633178454,1,-1,0,0,0,0,Senior
44,management,divorced,tertiary,0,-0.20429824860185766,1,1,unknown,26,may,-0.4191131013509083,2,-1,0,0,0,0,Adult
35,blue-collar,married,secondary,0,0.09713355961043771,1,0,cellular,20,apr,-0.730727975239376,3,329,7,0,1,0,Adult
55,blue-collar,married,unknown,0,-0.42670415664434647,0,0,cellular,30,jan,-0.2965578932379944,1,2,3,0,1,0,Senior
39,management,single,tertiary,0,-0.44538245917628555,1,0,cellular,16,apr,-0.864247546266032,2,-1,0,0,0,0,Adult
36,services,single,secondary,0,-0.23781347350269616,1,1,unknown,17,jun,-0.9124902053637296,2,-1,0,0,0,0,Adult
33,blue-collar,married,secondary,0,-0.09483258220082078,1,0,unknown,23,may,-0.5199695280840949,4,-1,0,0,0,0,Adult
48,management,single,tertiary,0,2.1211668300756465,0,0,unknown,17,nov,-0.43534359717162113,1,111,3,0,1,0,Senior
33,management,single,tertiary,0,-0.44538245917628555,0,0,cellular,19,aug,-1.2568147838880501,4,-1,0,0,0,0,Adult
67,retired,married,unknown,0,-0.1141988774119846,0,0,telephone,4,may,-0.9124902053637296,2,-1,0,0,0,0,Old
48,unemployed,divorced,secondary,0,0.10037318331682503,1,0,telephone,3,feb,-1.4013760743997474,1,-1,0,0,0,0,Senior
57,management,married,tertiary,0,0.4902894161070642,0,0,cellular,11,aug,-0.9500838443668655,2,-1,0,0,0,0,Senior
31,housemaid,married,primary,0,-0.4253181378173461,0,0,cellular,21,aug,-0.12030467543427656,5,-1,0,0,0,0,Adult
30,student,single,tertiary,0,1.963714818391492,0,0,cellular,11,aug,0.39360761320178095,2,-1,0,0,0,0,Young
56,entrepreneur,divorced,primary,0,-0.42259776269319355,0,0,cellular,29,jan,-1.273838409458579,2,227,1,0,1,0,Senior
26,blue-collar,married,primary,0,1.3035301346224022,1,0,cellular,22,jul,0.29204294934330755,3,-1,0,0,0,0,Young
44,management,married,secondary,0,-6.623037494728177,1,0,unknown,20,jun,0.15683126183591942,1,-1,0,0,0,0,Adult
44,technician,divorced,secondary,0,-0.43321661464888744,0,0,cellular,13,nov,-0.1330102392108096,1,92,1,1,1,1,Adult
31,management,married,tertiary,0,1.0229974856851018,1,0,cellular,21,nov,0.5799730725129215,3,99,9,1,1,0,Adult
47,self-employed,married,unknown,0,-0.43321661464888744,1,0,cellular,15,may,-0.3038665174105017,1,-1,0,0,0,0,Senior
30,admin.,single,secondary,0,-0.37752681097514695,1,0,cellular,21,nov,-0.9374116746064248,1,-1,0,0,0,0,Young
37,management,married,tertiary,0,-0.0862072441201953,0,1,cellular,2,feb,0.08357476726006927,1,-1,0,0,0,0,Adult
56,admin.,divorced,primary,0,-0.44538245917628555,0,1,cellular,10,jul,1.2371669754051928,1,-1,0,0,0,0,Senior
43,management,single,secondary,0,-1.021211465751599,1,1,unknown,16,may,-0.4601082347002513,2,-1,0,0,0,0,Adult
42,services,married,secondary,0,-0.19082040143936438,1,0,unknown,30,may,-1.0022663271983454,1,-1,0,0,0,0,Adult
60,management,married,secondary,0,-0.10271072033930077,1,0,cellular,8,jul,0.3807906391119565,1,-1,0,0,0,0,Senior
34,blue-collar,married,unknown,0,-0.4147662555992115,1,0,cellular,6,may,-1.640257026236616,9,-1,0,0,0,0,Adult
34,management,single,tertiary,0,-0.33663272509250414,0,0,cellular,22,jul,0.07817968265163294,4,-1,0,0,0,0,Adult
41,management,married,tertiary,0,-0.30428193886940236,0,1,unknown,6,jun,-0.8179811088092919,3,-1,0,0,0,0,Adult
38,management,divorced,secondary,0,-0.4740159577671903,0,0,cellular,21,nov,-2.4909558641626535,4,-1,0,0,0,0,Adult
23,services,married,secondary,0,-0.47789522816837854,1,0,unknown,20,jun,-2.376329817268881,10,-1,0,0,0,0,Young
33,management,married,tertiary,0,0.026671628812056952,1,0,cellular,13,may,1.2831745369935066,1,-1,0,1,0,0,Adult
36,blue-collar,married,secondary,0,-0.08230032866265853,1,0,cellular,6,may,-0.023029388616954444,3,-1,0,0,0,0,Adult
49,unemployed,married,tertiary,0,-0.24701719213009593,0,0,cellular,22,may,-0.19184085370585988,1,59,2,0,1,0,Senior
34,admin.,divorced,secondary,0,-0.20302842807436494,1,0,cellular,12,may,1.1726963550631289,1,350,5,1,1,0,Adult
40,technician,divorced,secondary,0,-1.4732765120327114,1,0,cellular,13,may,-1.1446820450665485,5,-1,0,0,0,0,Adult
72,retired,married,primary,0,-0.07490016818529456,0,0,cellular,24,apr,-0.09527318123376578,2,-1,0,0,0,0,Old
43,technician,married,secondary,0,-0.43098770499971956,1,0,unknown,16,may,0.7106813941865625,4,-1,0,0,0,0,Adult
44,blue-collar,married,secondary,0,0.02926253092527765,1,0,cellular,11,may,-0.2965578932379944,3,357,1,0,1,0,Adult
35,admin.,married,secondary,0,-0.44538245917628555,1,0,cellular,20,apr,-2.1416479794936323,5,-1,0,0,0,0,Adult
46,admin.,divorced,secondary,0,1.9275846787170912,0,0,cellular,18,nov,1.0479229263672132,1,-1,0,0,0,0,Senior
55,admin.,married,secondary,0,-0.04826744875650723,1,0,cellular,17,apr,-0.8179811088092919,1,151,1,0,1,0,Senior
50,technician,divorced,secondary,0,-2.5764838165912813,1,1,cellular,24,jul,-0.2606543479399819,1,-1,0,0,0,0,Senior
23,blue-collar,single,unknown,0,-0.06675522406430906,1,0,cellular,18,may,-0.45179639200042815,1,-1,0,0,0,0,Young
34,student,married,unknown,0,0.14356736535553372,0,0,cellular,30,apr,-0.4684781907331588,1,-1,0,0,0,0,Adult
40,blue-collar,married,secondary,0,-0.44538245917628555,1,1,unknown,29,may,0.2874459126177749,3,-1,0,0,0,0,Adult
61,retired,married,secondary,0,0.6494947867976038,0,0,cellular,6,oct,0.14147848875242927,1,-1,0,1,0,0,Old
53,technician,married,secondary,0,1.1380832397652747,1,0,unknown,15,may,0.005897979823894012,6,-1,0,0,0,0,Senior
57,technician,married,secondary,0,-0.44538245917628555,0,0,unknown,13,may,-1.420934633178454,1,-1,0,0,0,0,Senior
28,blue-collar,married,secondary,0,1.0639018962534483,0,0,cellular,30,apr,-0.10772656897299418,1,-1,0,0,0,0,Young
25,admin.,married,secondary,0,-0.308534826149106,1,0,cellular,30,jul,-1.1146749651642027,12,-1,0,0,0,0,Young
38,blue-collar,married,secondary,0,-0.34312061531255483,1,1,unknown,20,may,-0.10148445288246649,1,-1,0,0,0,0,Adult
27,services,single,secondary,0,-0.3005228639140782,1,0,unknown,23,may,-0.9002342141086664,10,-1,0,0,0,0,Young
45,blue-collar,married,secondary,0,-0.06288899209942618,1,0,unknown,15,may,0.5910451101378238,5,-1,0,0,0,0,Adult
31,services,single,secondary,0,-0.20726636992034764,0,1,cellular,2,feb,-0.5555802497209266,1,-1,0,0,0,0,Adult
39,blue-collar,married,primary,0,0.4285114754677068,1,0,unknown,6,may,-0.19184085370585988,1,-1,0,0,0,0,Adult
42,technician,married,secondary,0,-0.44538245917628555,0,0,cellular,29,aug,-0.8525026002784523,12,-1,0,0,0,0,Adult
46,management,married,tertiary,0,-0.20387482729900328,1,0,unknown,20,may,-0.4110792020818707,6,-1,0,0,0,0,Senior
36,services,married,secondary,0,-0.41413204791140856,1,0,unknown,8,may,-0.6398708851212029,4,-1,0,0,0,0,Adult
30,management,single,tertiary,0,-0.08308103748647196,1,0,unknown,16,jun,-0.44354179533772986,2,-1,0,0,0,0,Young
32,blue-collar,married,secondary,0,-0.43711184408845044,1,0,cellular,17,apr,0.6451061693939107,2,-1,0,0,0,0,Adult
52,technician,married,tertiary,0,0.5356097329184039,0,0,cellular,28,jan,-0.3639669427880143,5,204,2,1,1,1,Senior
31,management,married,tertiary,0,0.4835023328607423,0,0,cellular,27,apr,0.15683126183591942,1,-1,0,0,0,0,Adult
60,management,married,primary,0,1.2403283733861146,0,0,unknown,9,jun,0.568810872781051,1,-1,0,0,0,0,Senior
35,blue-collar,single,secondary,0,-0.24745756143016934,1,1,unknown,6,may,0.09962579087770658,3,-1,0,0,0,0,Adult
38,management,married,tertiary,0,-0.2417477644004596,1,0,unknown,6,may,0.36350798052900635,1,-1,0,0,0,0,Adult
46,management,divorced,tertiary,0,-0.3620655497002844,0,0,cellular,19,aug,-0.3639669427880143,2,-1,0,0,0,0,Senior
45,entrepreneur,divorced,tertiary,0,0.1028902335003473,1,1,unknown,11,jun,0.045324841893102784,3,-1,0,0,0,0,Adult
59,services,married,secondary,0,-0.44538245917628555,1,0,cellular,12,may,0.13632028077426295,3,-1,0,0,0,0,Senior
34,management,married,tertiary,0,0.641665238381637,1,1,cellular,30,jul,2.2617028422544623,7,-1,0,0,0,0,Adult
33,technician,divorced,secondary,0,-0.44538245917628555,1,0,cellular,7,may,-0.07073005112193026,2,-1,0,0,0,0,Adult
46,management,single,secondary,0,-0.28383619854921965,1,0,unknown,23,may,-0.3112190724285923,6,-1,0,0,0,0,Senior
48,admin.,married,secondary,0,-0.2852132414413012,1,1,cellular,29,jul,-0.15231378949316962,6,-1,0,0,0,0,Senior
31,services,single,secondary,0,-0.38860099415281624,0,0,cellular,16,jul,-0.2396048880027354,1,-1,0,0,0,0,Adult
32,technician,married,secondary,0,-0.4413642994705198,0,0,cellular,4,feb,-0.2820701891630726,2,260,4,0,1,0,Adult
35,blue-collar,divorced,primary,0,-2.178163803616319,1,0,unknown,26,may,-0.5555802497209266,1,-1,0,0,0,0,Adult
36,blue-collar,single,primary,0,-0.2514297391669095,0,0,cellular,2,feb,0.15173380598699993,1,221,1,0,1,0,Adult
52,management,married,tertiary,0,-4.527491611185431,1,0,cellular,7,may,0.32378296620516206,4,-1,0,0,0,0,Senior
45,management,divorced,tertiary,0,-0.012546300307361613,0,0,unknown,18,jun,-0.9500838443668655,1,-1,0,0,0,0,Adult
34,management,married,tertiary,0,-0.44538245917628555,0,0,cellular,20,aug,0.36784965291038185,2,-1,0,0,0,0,Adult
25,blue-collar,married,primary,1,-2.1850479244405,1,0,unknown,3,jun,0.23099429185269174,1,-1,0,0,0,0,Young
26,management,single,tertiary,0,-0.4575703958148741,0,0,cellular,13,aug,0.8668336475313363,2,-1,0,0,0,0,Young
57,management,married,unknown,0,-0.44538245917628555,0,0,cellular,30,sep,1.334382796088274,1,-1,0,0,0,0,Senior
48,management,married,primary,0,-0.30616892466871753,1,1,unknown,14,may,-0.2820701891630726,1,-1,0,0,0,0,Senior
48,technician,married,unknown,0,1.4243761344990011,0,0,unknown,16,jun,-0.2965578932379944,5,-1,0,0,0,0,Senior
32,blue-collar,married,primary,0,-0.13580725379755432,0,1,cellular,8,jul,1.194501280653694,1,-1,0,0,0,0,Adult
58,retired,married,secondary,0,-0.43552179695814364,0,0,cellular,11,aug,0.39785282214618606,1,-1,0,0,0,0,Senior
57,management,married,primary,0,-1.0153364294798468,1,0,unknown,4,jun,0.4063031218759076,1,-1,0,0,0,0,Senior
31,entrepreneur,married,tertiary,0,1.3248742910131186,0,0,cellular,20,nov,-0.011379402663628493,2,-1,0,0,0,0,Adult
33,blue-collar,single,secondary,0,-1.2998741528205913,0,0,cellular,18,may,0.3893489087548827,2,-1,0,0,0,0,Adult
53,entrepreneur,married,tertiary,0,0.4490898294394787,1,1,cellular,17,nov,-0.03478722450303588,1,-1,0,0,0,0,Senior
36,admin.,married,secondary,0,-0.10271072033930077,1,0,cellular,27,feb,-0.45179639200042815,3,99,8,0,1,0,Adult
32,technician,single,tertiary,0,-0.11062519266571613,1,0,cellular,20,apr,-2.0624777937567864,4,-1,0,0,0,0,Adult
45,blue-collar,married,secondary,0,-0.08269064112305559,1,0,cellular,6,feb,0.2261787801753355,4,253,1,0,1,0,Adult
35,unemployed,married,tertiary,0,-0.06714228000155087,1,0,cellular,19,nov,1.2488033072051652,7,-1,0,0,0,0,Adult
41,services,married,secondary,0,-0.34312061531255483,0,0,cellular,21,jul,-0.9889889898856717,9,-1,0,0,0,0,Adult
